code,name,pop
64000190018,程香里,2798
64000190019,竹圍里,5811
64000190020,台上里,3485
64000190021,灣裡里,1135
64000190022,白米里,3480
64000190023,石潭里,2357
64000190024,福興里,9755
64000190025,本洲里,9503
64000190026,嘉興里,9862
64000190027,嘉峰里,2212
64000190028,華崗里,3715
64000190029,大莊里,470
64000190030,協榮里,6615
64000190031,為隨里,3496
64000190032,壽峰里,9174
64000190033,仁義里,7825
64000200001,橋頭里,6388
64000200002,橋南里,4110
64000200003,仕隆里,3039
64000200004,仕豐里,7736
64000200005,芋寮里,7797
64000200006,東林里,2549
64000200007,西林里,5731
64000200008,白樹里,7365
64000200009,筆秀里,6183
64000200010,新莊里,6075
64000200011,甲北里,6884
64000200012,甲南里,320
64000200013,頂鹽里,2490
64000200014,中崎里,5267
64000200015,仕和里,5239
64000200016,德松里,9014
64000200017,三德里,1533
64000210001,尖山里,1228
64000210002,瓊林里,1546
64000210003,安招里,2631
64000210004,角宿里,1516
64000210005,鳳雄里,2495
64000210006,金山里,8383
64000210007,東燕里,9803
64000210008,南燕里,1988
64000210009,西燕里,6899
64000210010,橫山里,2838
64000210011,深水里,7717
64000220001,鹿埔里,9125
64000220002,南安里,687
64000220003,大同里,4052
64000220004,田寮里,8198
64000220005,七星里,5359
64000220006,崇德里,7672
64000220007,西德里,529
64000220008,三和里,3520
64000220009,古亭里,6956
64000220010,新興里,9716
64000230001,石安里,3954
64000230002,中路里,7032
64000230003,?山里,9896
64000230004,港後里,9839
64000230005,崗山里,9016
64000230006,阿蓮里,9321
64000230007,清蓮里,8673
64000230008,和蓮里,4362
64000230009,青旗里,9254
64000230010,復安里,6646
64000230011,玉庫里,5386
64000230012,南蓮里,8606
64000240001,竹滬里,4915
64000240002,頂寮里,7982
64000240003,新達里,4756
64000240004,後鄉里,3172
64000240005,北嶺里,7209
64000240006,社西里,4165
64000240007,甲北里,1500
64000240008,甲南里,7764
64000240009,下坑里,1068
64000240010,竹園里,9846
64000240011,竹東里,4038
64000240012,竹西里,2929
64000240013,文北里,1354
64000240014,文南里,7387
64000240015,三爺里,1515
64000240016,鴨寮里,6546
64000240017,社東里,1353
64000240018,社中里,5935
64000240019,竹南里,8719
64000240020,社南里,2516
64000250001,海山里,8886
64000250002,劉家里,7865
64000250003,太爺里,4581
64000250004,公?里,3745
64000250005,葉厝里,3407
64000250006,大湖里,116
64000250007,田尾里,8610
64000250008,湖內里,7727
64000250009,海埔里,5837
64000250010,文賢里,1536
64000250011,中賢里,6623
64000250012,逸賢里,4051
64000250013,忠興里,1652
64000250014,湖東里,5469
64000260001,福德里,7940
64000260002,萬福里,5685
64000260003,白雲里,6839
64000260004,嘉賜里,2178
64000260005,嘉安里,1584
64000260006,嘉定里,6441
64000260007,保定里,5138
64000260008,光定里,1241
64000260009,大定里,5811
64000260010,吉定里,5045
64000260011,嘉樂里,9846
64000260012,嘉泰里,3785
64000260013,嘉福里,2833
64000260014,和協里,3281
64000260015,崎漏里,2893
64000270001,永安里,1969
64000270002,永華里,9713
64000270003,新港里,7421
64000270004,鹽田里,8325
64000270005,保寧里,1593
64000270006,維新里,4614
64000280001,光和里,4129
64000280002,彌靖里,8667
64000280003,彌仁里,519
64000280004,彌壽里,6928
64000280005,彌陀里,5982
64000280006,舊港里,7617
64000280007,文安里,6202
64000280008,鹽埕里,856
64000280009,過港里,3207
64000280010,海尾里,8969
64000280011,漯底里,5417
64000280012,南寮里,1272
64000290001,梓信里,6950
64000290002,梓義里,1936
64000290003,梓和里,6313
64000290004,梓平里,4678
64000290005,中崙里,9742
64000290006,赤崁里,9006
64000290007,禮蚵里,1813
64000290008,智蚵里,6407
64000290009,信蚵里,5119
64000290010,同安里,1948
64000290011,大舍里,9011
64000290012,赤東里,2491
64000290013,赤西里,6920
64000290014,茄苳里,3860
64000290015,典寶里,443
64000300001,太平里,9078
64000300002,大德里,6794
64000300003,湄洲里,3086
64000300004,圓富里,7756
64000300005,中正里,635
64000300006,大林里,7206
64000300007,上洲里,4370
64000300008,新光里,8844
64000300009,南勝里,3712
64000300010,中寮里,4923
64000300011,東平里,560
64000300012,東昌里,1528
64000300013,竹峰里,423
64000300014,瑞吉里,8372
64000300015,永和里,3617
64000300016,三協里,4421
64000300017,鯤洲里,3581
64000300018,大山里,3126
64000300019,中洲里,8132
64000300020,南洲里,5786
64000300021,廣福里,3309
64000310001,福安里,6285
64000310002,合和里,8551
64000310003,祿興里,2424
64000310004,中壇里,342
64000310005,德興里,8717
64000310006,龍山里,6897
64000310007,獅山里,1794
64000310008,龍肚里,6976
64000310009,廣德里,7869
64000310010,興隆里,6970
64000310011,中圳里,9065
64000310012,東門里,6231
64000310013,泰安里,6697
64000310014,瀰濃里,7434
64000310015,清水里,3281
64000310016,吉洋里,1881
64000310017,吉和里,6075
64000310018,吉東里,8538
64000310019,廣林里,32
64000320001,新威里,2015
64000320002,新興里,8804
64000320003,新寮里,5742
64000320004,新發里,2591
64000320005,荖濃里,1696
64000320006,六龜里,3669
64000320007,義寶里,8810
64000320008,興龍里,3240
64000320009,中興里,2161
64000320010,寶來里,6120
64000320011,文武里,4561
64000320012,大津里,2198
64000330001,東安里,9839
64000330002,西安里,1660
64000330003,和安里,869
64000330004,大田里,7048
64000330005,寶隆里,6515
64000330006,關山里,6161
64000330007,小林里,5154
64000340001,杉林里,8152
64000340002,木梓里,6304
64000340003,集來里,8275
64000340004,新庄里,759
64000340005,上平里,2923
64000340006,月眉里,7693
64000340007,月美里,7721
64000340008,大愛里,5427
64000350001,溝坪里,797
64000350002,金竹里,9845
64000350003,永富里,4946
64000350004,永吉里,8733
64000350005,永興里,6808
64000350006,石坑里,1358
64000350007,內門里,7463
64000350008,內豊里,4682
64000350009,觀亭里,2589
64000350010,中埔里,162
64000350011,內東里,8662
64000350012,內南里,4056
64000350013,東埔里,2563
64000350014,三平里,9460
64000350015,木柵里,8511
64000350016,內興里,5893
64000350017,瑞山里,9551
64000350018,光興里,6495
64000360001,茂林里,5138
64000360002,萬山里,7013
64000360003,多納里,9385
64000370001,桃源里,2424
64000370002,寶山里,8619
64000370003,建山里,1540
64000370004,高中里,7497
64000370005,勤和里,3744
64000370006,復興里,5215
64000370007,拉芙蘭里,1351
64000370008,梅山里,2377
64000380001,達卡努瓦里,8694
64000380002,瑪雅里,4072
64000380003,南沙魯里,666
65000010001,留侯里,4192
65000010002,流芳里,4395
65000010003,赤松里,6208
65000010004,黃石里,4799
65000010005,挹秀里,4733
65000010006,湳興里,1581
65000010007,新興里,6015
65000010008,社後里,1011
65000010009,香社里,8505
65000010010,中正里,1412
65000010011,自強里,9319
65000010012,自立里,2901
65000010013,光華里,2443
65000010014,國光里,9868
65000010015,港尾里,5253
65000010016,金華里,9295
65000010017,港德里,885
65000010018,民權里,4092
65000010019,建國里,1839
65000010020,漢生里,9300
65000010021,公?里,4859
65000010022,新民里,747
65000010023,幸福里,7288
65000010024,忠誠里,1410
65000010025,百壽里,8687
65000010026,介壽里,9445
65000010027,新埔里,6704
65000010028,華江里,4199
65000010029,江翠里,7696
65000010030,純翠里,8087
65000010031,溪頭里,7164
65000010032,聯翠里,9667
65000010033,宏翠里,5415
65000010034,仁翠里,9314
65000010035,新翠里,6273
65000010036,吉翠里,5042
65000010037,德翠里,5010
65000010038,滿翠里,5534
65000010039,明翠里,4915
65000010040,松翠里,1632
65000010041,柏翠里,8609
65000010042,龍翠里,2449
65000010043,華翠里,4044
65000010044,忠翠里,9747
65000010045,嵐翠里,2941
65000010046,文翠里,2522
65000010047,青翠里,3777
65000010048,懷翠里,8699
65000010049,福翠里,4235
65000010050,港嘴里,5251
65000010051,振興里,3291
65000010052,振義里,1891
65000010053,光復里,7814
65000010054,埔墘里,4035
65000010055,長壽里,5929
65000010056,福壽里,834
65000010057,海山里,3025
65000010058,九如里,4013
65000010059,玉光里,8940
65000010060,光仁里,6455
65000010061,埤墘里,1936
65000010062,永安里,2251
65000010063,雙玉里,6921
65000010064,廣新里,7621
65000010065,深丘里,6017
65000010066,香丘里,8211
65000010067,西安里,5582
65000010068,東丘里,4431
65000010069,長安里,7683
65000010070,福丘里,3800
65000010071,福祿里,5230
65000010072,民族里,9705
65000010073,國泰里,614
65000010074,福德里,6470
65000010075,景星里,5831
65000010076,福星里,5575
65000010077,鄉雲里,2766
65000010078,廣德里,7201
65000010079,大豐里,7425
65000010080,重慶里,2499
65000010081,仁愛里,5146
65000010082,和平里,175
65000010083,廣福里,5155
65000010084,華興里,6946
65000010085,華貴里,2442
65000010086,華德里,3497
65000010087,華東里,2438
65000010088,信義里,232
65000010089,浮洲里,392
65000010090,華中里,7808
65000010091,僑中里,8332
65000010092,中山里,9434
65000010093,復興里,806
65000010094,大安里,1111
65000010095,福安里,515
65000010096,聚安里,4910
65000010097,龍安里,9173
65000010098,崑崙里,2394
65000010099,溪洲里,9822
65000010100,溪北里,638
65000010101,香雅里,3208
65000010102,新生里,8199
65000010103,文德里,6939
65000010104,文化里,8857
65000010105,新海里,7628
65000010106,莒光里,235
65000010107,富貴里,3364
65000010108,正泰里,4359
65000010109,民生里,493
65000010110,後埔里,9075
65000010111,華福里,5760
65000010112,堂春里,9599
65000010113,成和里,4073
65000010114,光榮里,9625
65000010115,民安里,6935
65000010116,陽明里,2374
65000010117,朝陽里,196
65000010118,松柏里,2384
65000010119,文聖里,435
65000010120,居仁里,9028
65000010121,莊敬里,9590
65000010122,東安里,1657
65000010123,五權里,4163
65000010124,溪福里,8388
65000010125,大觀里,6739
65000010126,歡園里,9160
65000020001,大有里,6722
65000020002,二重里,5086
65000020003,頂崁里,1684
65000020004,谷王里,8305
65000020005,中興里,8347
65000020006,德厚里,6224
65000020007,成功里,6817
65000020008,福祉里,1510
65000020009,福民里,6991
65000020010,過田里,766
65000020011,錦田里,8961
65000020012,重明里,5392
65000020013,光田里,2474
65000020014,光陽里,9555
65000020015,田心里,443
65000020016,福田里,9684
65000020017,田中里,3404
65000020018,田安里,7347
65000020019,三民里,5215
65000020020,光明里,9853
65000020021,光正里,6689
65000020022,同安里,3210
65000020023,同慶里,1961
65000020024,菜寮里,718
65000020025,永春里,4189
65000020026,中正里,5873
65000020027,吉利里,7932
65000020028,大同里,6838
65000020029,中民里,2865
65000020030,平和里,7639
65000020031,大安里,2741
65000020032,仁德里,6564
65000020033,忠孝里,2170
65000020034,仁義里,3647
65000020035,光榮里,1635
65000020036,光輝里,9636
65000020037,福星里,230
65000020038,福利里,6413
65000020039,清和里,4317
65000020040,永興里,8045
65000020041,中山里,2420
65000020042,大園里,6625
65000020043,國隆里,9722
65000020044,重陽里,9109
65000020045,民生里,6033
65000020046,重新里,3027
65000020047,正德里,6010
65000020048,正義里,7294
65000020049,正安里,2306
65000020050,自強里,8358
65000020051,文化里,9762
65000020052,中央里,2336
65000020053,雙園里,848
65000020054,錦通里,861
65000020055,錦安里,8412
65000020056,長安里,5461
65000020057,光華里,8294
65000020058,長生里,2466
65000020059,開元里,3259
65000020060,大德里,5350
65000020061,長元里,496
65000020062,長江里,9217
65000020063,長泰里,6429
65000020064,長福里,5904
65000020065,介壽里,3195
65000020066,萬壽里,2297
65000020067,錦江里,1285
65000020068,龍濱里,1223
65000020069,龍門里,3536
65000020070,秀江里,8232
65000020071,奕壽里,9047
65000020072,三安里,2713
65000020073,福安里,7022
65000020074,信安里,7286
65000020075,安慶里,7728
65000020076,幸福里,1814
65000020077,六合里,310
65000020078,六福里,7885
65000020079,順德里,2529
65000020080,承德里,5762
65000020081,瑞德里,6966
65000020082,崇德里,4196
65000020083,厚德里,7325
65000020084,維德里,674
65000020085,尚德里,1120
65000020086,培德里,5857
65000020087,永德里,3951
65000020088,永盛里,9542
65000020089,永福里,8850
65000020090,永清里,3550
65000020091,永安里,113
65000020092,永煇里,7069
65000020093,溪美里,8995
65000020094,福隆里,3134
65000020095,五常里,8998
65000020096,五福里,7178
65000020097,仁忠里,7858
65000020098,慈福里,8536
65000020099,慈生里,7608
65000020100,慈惠里,126
65000020101,慈愛里,9941
65000020102,慈化里,799
65000020103,慈祐里,1009
65000020104,五華里,4950
65000020105,富貴里,710
65000020106,富華里,4446
65000020107,富福里,3179
65000020108,碧華里,5076
65000020109,五谷里,3122
65000020110,博愛里,3412
65000020111,福德里,6187
65000020112,永吉里,728
65000020113,永發里,2073
65000020114,永順里,1020
65000020115,永豐里,1015
65000020116,立德里,3486
65000020117,福樂里,6023
65000020118,仁華里,8777
65000020119,五順里,2376
65000030001,中原里,1834
65000030002,平河里,4959
65000030003,信和里,1233
65000030004,仁和里,200
65000030005,中正里,3131
65000030006,建和里,3614
65000030007,連和里,217
65000030008,連城里,833
65000030009,力行里,3714
65000030010,枋寮里,2453
65000030011,漳和里,7009
65000030012,廟美里,5525
65000030013,福真里,2540
65000030014,福善里,6641
65000030015,福美里,4310
65000030016,福祥里,4510
65000030017,瓦?里,7678
65000030018,福和里,8635
65000030019,佳和里,5631
65000030020,安樂里,378
65000030021,安和里,8052
65000030022,安平里,1964
65000030023,中安里,761
65000030024,泰安里,4173
65000030025,新南里,670
65000030026,南山里,1304
65000030027,秀山里,2980
65000030028,秀成里,7757
65000030029,秀福里,7443
65000030030,秀景里,732
65000030031,秀明里,7462
65000030032,秀峰里,7467
65000030033,秀仁里,7264
65000030034,頂南里,9292
65000030035,華新里,6966
65000030036,東南里,558
65000030037,華南里,6798
65000030038,忠孝里,1422
65000030039,崇南里,1565
65000030040,景南里,6385
65000030041,橫路里,9112
65000030042,內南里,716
65000030043,壽南里,8745
65000030044,外南里,4925
65000030045,復興里,2033
65000030046,和興里,8879
65000030047,景平里,6556
65000030048,景新里,2887
65000030049,景福里,3201
65000030050,景安里,5467
65000030051,景文里,5933
65000030052,錦和里,4962
65000030053,錦昌里,5499
65000030054,灰?里,7643
65000030055,積穗里,8664
65000030056,民享里,7587
65000030057,員山里,2801
65000030058,嘉穗里,8296
65000030059,文元里,6897
65000030060,嘉新里,101
65000030061,民安里,2160
65000030062,安穗里,6912
65000030063,瑞穗里,732
65000030064,明穗里,5601
65000030065,清穗里,2060
65000030066,自強里,3821
65000030067,德穗里,7015
65000030068,民生里,9346
65000030069,國光里,3848
65000030070,壽德里,6330
65000030071,明德里,4345
65000030072,秀水里,2827
65000030073,德行里,2772
65000030074,宜安里,7423
65000030075,安順里,6654
65000030076,秀義里,1437
65000030077,秀士里,9974
65000030078,興南里,1954
65000030079,景本里,8596
65000030080,福南里,5191
65000030081,中興里,6072
